id_reserva,id_unidade,id_tipo_quarto,id_cliente,id_canal,data_checkin,data_checkout,qtd_diarias,num_hospedes,avaliacao_hospede,status_reserva,forma_pagamento,avaliado_sim_nao
1231,4,1,150,1,2024-02-08,2024-02-09,1.0,1.0,8,Confirmada,Dinheiro,Sim
1232,10,1,260,2,2024-07-13,2024-07-20,7.0,2.0,6,Confirmada,Dinheiro,Sim
1233,7,4,253,3,2023-09-06,2023-09-07,1.0,3.0,8,Confirmada,Cartão de Crédito,Sim
1234,10,1,138,1,2024-09-27,2024-10-01,4.0,1.0,99,Confirmada,Transferência,Não
1235,7,3,10,1,2023-12-12,2023-12-14,2.0,2.0,6,Confirmada,Dinheiro,Sim
1236,12,3,186,2,2023-07-04,2023-07-06,2.0,1.0,10,Cancelada,PIX,Sim
1237,9,3,198,4,2024-11-24,2024-11-28,4.0,1.0,8,Confirmada,PIX,Sim
1238,10,1,243,4,2023-01-22,2023-01-27,5.0,1.0,8,Confirmada,Cartão de Crédito,Sim
1239,12,2,227,3,2024-05-19,2024-05-25,6.0,2.0,7,Confirmada,Dinheiro,Sim
1240,10,4,261,2,2024-01-08,2024-01-12,4.0,3.0,7,Cancelada,Transferência,Sim
1241,10,1,82,2,2023-02-18,2023-02-21,3.0,1.0,6,Confirmada,Dinheiro,Sim
1242,2,1,104,2,2024-02-20,2024-02-22,2.0,1.0,8,Confirmada,Cartão de Crédito,Sim
1243,3,3,127,1,2024-09-10,2024-09-13,3.0,3.0,2,Confirmada,Dinheiro,Sim
1244,12,2,253,4,2024-03-24,2024-03-31,7.0,1.0,6,Confirmada,PIX,Sim
1245,8,2,201,4,2023-06-10,2023-06-13,3.0,2.0,6,Confirmada,Cartão de Débito,Sim
1246,6,2,186,1,2024-10-03,2024-10-07,4.0,2.0,7,Confirmada,Transferência,Sim
1247,11,1,129,2,2023-02-22,2023-02-23,1.0,2.0,6,Confirmada,Cartão de Crédito,Sim
1248,11,2,72,2,2024-09-23,2024-09-25,2.0,2.0,99,Confirmada,PIX,Não
1249,11,2,164,4,2024-05-05,2024-05-12,7.0,1.0,6,Confirmada,Cartão de Débito,Sim
1250,1,2,100,1,2024-07-14,2024-07-15,1.0,2.0,10,Confirmada,PIX,Sim
1251,5,1,240,1,2024-06-15,2024-06-17,2.0,1.0,2,Confirmada,Cartão de Crédito,Sim
1252,5,3,269,2,2024-05-03,2024-05-06,3.0,3.0,3,Confirmada,Cartão de Débito,Sim
1253,9,4,82,1,2023-03-15,2023-03-20,5.0,4.0,10,Cancelada,Cartão de Débito,Sim
1254,1,4,161,0,2024-09-17,2024-09-21,4.0,2.0,9,Confirmada,PIX,Sim
1255,5,1,299,4,2023-10-15,2023-10-17,2.0,1.0,2,Confirmada,Cartão de Crédito,Sim
1256,10,4,24,3,2024-05-22,2024-05-25,3.0,1.0,10,Confirmada,Cartão de Débito,Sim
1257,9,3,3,4,2024-06-04,2024-06-06,2.0,1.0,10,Confirmada,Dinheiro,Sim
1258,8,2,203,4,2024-02-08,2024-02-14,6.0,2.0,10,Confirmada,Transferência,Sim
1259,1,3,119,1,2023-06-29,2023-07-05,6.0,3.0,10,Confirmada,Transferência,Sim
1260,3,1,263,4,2024-01-15,2024-01-17,2.0,1.0,2,Confirmada,Dinheiro,Sim
1261,6,2,149,1,2024-09-13,2024-09-15,2.0,2.0,9,Confirmada,Cartão de Débito,Sim
1262,11,4,105,1,2023-04-12,2023-04-14,2.0,3.0,9,Confirmada,Transferência,Sim
1263,9,3,47,2,2024-09-05,2024-09-09,4.0,1.0,6,Cancelada,Dinheiro,Sim
1264,7,3,176,2,2023-02-08,2023-02-11,3.0,1.0,7,Concluída,Dinheiro,Sim
1265,8,3,146,3,2024-11-07,2024-11-09,2.0,2.0,6,Confirmada,Cartão de Crédito,Sim
1266,4,3,27,4,2024-06-15,2024-06-22,7.0,1.0,9,Confirmada,Dinheiro,Sim
1267,5,4,90,1,2024-12-01,2024-12-02,1.0,4.0,2,No-show,Cartão de Débito,Sim
1268,1,5,258,1,2024-06-19,2024-06-23,4.0,4.0,7,Confirmada,Cartão de Crédito,Sim
1269,12,3,177,1,2023-03-24,2023-03-27,3.0,1.0,6,Confirmada,PIX,Sim
1270,3,1,118,2,2024-01-15,2024-01-17,2.0,2.0,2,Confirmada,Cartão de Crédito,Sim
1271,2,1,276,3,2024-04-01,2024-04-04,3.0,1.0,7,Cancelada,Cartão de Crédito,Sim
1272,3,1,254,2,2023-06-21,2023-06-24,3.0,2.0,4,Confirmada,Dinheiro,Sim
1273,10,3,187,2,2024-02-12,2024-02-18,6.0,2.0,8,Confirmada,Transferência,Sim
1274,4,2,44,1,2023-08-29,2023-09-04,6.0,1.0,99,Cancelada,PIX,Não
1275,1,3,247,2,2024-09-30,2024-10-04,4.0,3.0,8,Confirmada,Cartão de Crédito,Sim
1276,5,1,170,1,2024-10-18,2024-10-21,3.0,1.0,3,Cancelada,Dinheiro,Sim
1277,6,3,124,2,2024-10-17,2024-10-23,6.0,1.0,10,Cancelada,PIX,Sim
1278,10,2,127,4,2024-01-17,2024-01-24,7.0,1.0,7,Confirmada,Transferência,Sim
1279,2,2,50,1,2024-09-23,2024-09-26,3.0,1.0,9,Confirmada,Dinheiro,Sim
1280,10,4,87,2,2024-06-03,2024-06-04,1.0,4.0,99,Cancelada,Cartão de Crédito,Não
1281,7,2,89,4,2023-03-30,2023-04-06,7.0,1.0,9,Confirmada,Cartão de Débito,Sim
1282,2,2,121,1,2024-03-21,2024-03-25,4.0,1.0,9,Confirmada,Transferência,Sim
1283,4,3,40,1,2023-10-06,2023-10-07,1.0,1.0,9,Confirmada,Transferência,Sim
1284,7,2,277,2,2023-06-03,2023-06-06,3.0,2.0,8,Confirmada,Transferência,Sim
1285,10,4,67,2,2024-03-02,2024-03-09,7.0,2.0,99,Confirmada,Cartão de Crédito,Não
1286,2,1,88,2,2023-04-02,2023-04-06,4.0,1.0,99,Confirmada,PIX,Não
1287,1,3,86,1,2023-09-17,2023-09-21,4.0,1.0,7,Concluída,Cartão de Crédito,Sim
1288,10,2,150,4,2024-04-26,2024-04-30,4.0,2.0,8,Confirmada,Cartão de Débito,Sim
1289,7,3,270,1,2023-01-04,2023-01-09,5.0,3.0,7,No-show,Cartão de Crédito,Sim
1290,6,5,276,1,2024-01-15,2024-01-18,3.0,3.0,6,Concluída,Cartão de Débito,Sim
1291,6,3,245,4,2024-11-12,2024-11-15,3.0,1.0,7,No-show,Dinheiro,Sim
1292,7,3,85,4,2023-04-01,2023-04-06,5.0,2.0,99,Confirmada,Transferência,Não
1293,1,1,26,2,2023-02-02,2023-02-04,2.0,1.0,9,Confirmada,PIX,Sim
1294,10,3,118,1,2023-04-15,2023-04-16,1.0,3.0,8,Confirmada,Transferência,Sim
1295,9,3,257,2,2024-02-28,2024-03-02,3.0,3.0,7,Confirmada,Cartão de Crédito,Sim
1296,7,2,40,4,2024-03-01,2024-03-02,1.0,1.0,6,Confirmada,Dinheiro,Sim
1297,3,1,97,4,2023-07-15,2023-07-17,2.0,1.0,3,Confirmada,Dinheiro,Sim
1298,12,1,196,2,2023-10-04,2023-10-08,4.0,1.0,8,Confirmada,Transferência,Sim
1299,10,2,154,2,2023-08-03,2023-08-06,3.0,1.0,6,Confirmada,Dinheiro,Sim
1300,3,2,56,2,2023-07-15,2023-07-17,2.0,2.0,2,Confirmada,Cartão de Débito,Sim
1301,3,1,81,3,2024-01-15,2024-01-17,2.0,2.0,1,Confirmada,Cartão de Débito,Sim
1302,8,4,254,2,2023-03-18,2023-03-24,6.0,4.0,9,Confirmada,Transferência,Sim
1303,9,5,151,2,2023-10-10,2023-10-11,1.0,4.0,9,No-show,PIX,Sim
1304,3,1,79,3,2024-01-15,2024-01-17,2.0,2.0,2,Confirmada,Cartão de Crédito,Sim
1305,8,4,246,2,2024-05-05,2024-05-10,5.0,2.0,99,Concluída,Transferência,Não
1306,9,3,111,1,2023-07-25,2023-07-27,2.0,1.0,99,Confirmada,Cartão de Crédito,Não
1307,10,2,258,2,2023-07-28,2023-08-03,6.0,1.0,7,Confirmada,Cartão de Crédito,Sim
1308,5,2,204,2,2024-06-15,2024-06-17,2.0,2.0,2,Confirmada,Cartão de Débito,Sim
1309,3,2,120,1,2023-07-15,2023-07-17,2.0,2.0,1,Confirmada,Cartão de Crédito,Sim
1310,6,4,82,1,2024-09-23,2024-09-24,1.0,1.0,8,Concluída,Transferência,Sim
1311,3,2,171,4,2023-07-15,2023-07-17,2.0,2.0,2,Confirmada,Cartão de Crédito,Sim
1312,2,5,68,2,2024-09-12,2024-09-18,6.0,1.0,99,Confirmada,PIX,Não
1313,12,1,93,3,2024-09-28,2024-10-02,4.0,1.0,7,Confirmada,Cartão de Crédito,Sim
1314,5,1,288,4,2024-06-15,2024-06-17,2.0,2.0,1,Confirmada,Cartão de Débito,Sim
1315,8,1,7,2,2024-02-13,2024-02-18,5.0,2.0,9,Confirmada,Cartão de Débito,Sim
1316,3,2,194,3,2023-11-02,2023-11-05,3.0,1.0,3,Cancelada,Cartão de Débito,Sim
1317,9,1,58,1,2024-08-06,2024-08-08,2.0,2.0,10,Confirmada,PIX,Sim
1318,9,3,52,2,2024-01-01,2024-01-04,3.0,2.0,8,Cancelada,Cartão de Crédito,Sim
1319,2,2,112,1,2023-09-29,2023-10-01,2.0,1.0,7,Confirmada,Dinheiro,Sim
1320,9,1,100,2,2023-06-03,2023-06-05,2.0,2.0,8,Confirmada,Cartão de Débito,Sim
1321,6,1,106,1,2024-01-05,2024-01-09,4.0,2.0,6,Confirmada,PIX,Sim
1322,12,3,152,1,2024-07-26,2024-07-29,3.0,2.0,10,Confirmada,Cartão de Crédito,Sim
1323,2,3,104,2,2024-01-27,2024-02-01,5.0,3.0,6,Confirmada,Dinheiro,Sim
1324,5,2,288,4,2024-06-15,2024-06-17,2.0,2.0,3,Confirmada,PIX,Sim
1325,9,4,100,1,2023-04-02,2023-04-08,6.0,1.0,9,Concluída,PIX,Sim
1326,6,3,22,4,2024-06-09,2024-06-10,1.0,2.0,8,Concluída,Dinheiro,Sim
1327,4,1,283,2,2023-08-30,2023-09-03,4.0,1.0,6,Concluída,Cartão de Crédito,Sim
1328,6,1,156,2,2023-07-29,2023-07-31,2.0,1.0,7,Confirmada,Cartão de Débito,Sim
1329,3,1,230,1,2023-03-04,2023-03-07,3.0,2.0,4,No-show,PIX,Sim
1330,4,3,83,4,2023-06-15,2023-06-17,2.0,3.0,99,Cancelada,Cartão de Débito,Não
1331,11,3,129,3,2024-11-20,2024-11-22,2.0,1.0,6,Confirmada,Dinheiro,Sim
1332,6,4,270,3,2023-07-06,2023-07-10,4.0,2.0,99,Confirmada,PIX,Não
1333,6,3,113,1,2023-08-25,2023-08-27,2.0,2.0,8,Cancelada,PIX,Sim
1334,11,5,35,2,2024-05-25,2024-05-29,4.0,3.0,99,Confirmada,Dinheiro,Não
1335,9,5,38,1,2024-09-16,2024-09-18,2.0,3.0,7,Confirmada,Cartão de Crédito,Sim
1336,6,1,269,0,2023-01-30,2023-02-06,7.0,2.0,99,No-show,Dinheiro,Não
1337,5,1,101,1,2024-05-08,2024-05-09,1.0,1.0,3,Confirmada,Cartão de Crédito,Sim
1338,8,2,65,1,2023-03-17,2023-03-22,5.0,2.0,99,Confirmada,PIX,Não
1339,9,5,230,2,2024-01-13,2024-01-19,6.0,4.0,10,No-show,PIX,Sim
1340,7,1,296,2,2024-10-07,2024-10-14,7.0,1.0,10,Confirmada,PIX,Sim
1341,10,3,245,1,2023-09-28,2023-10-04,6.0,3.0,8,Confirmada,Cartão de Débito,Sim
1342,7,4,205,3,2023-08-17,2023-08-24,7.0,2.0,7,Concluída,Dinheiro,Sim
1343,9,1,13,1,2024-01-26,2024-02-01,6.0,1.0,9,Confirmada,Dinheiro,Sim
1344,12,2,41,2,2023-09-23,2023-09-26,3.0,2.0,9,Cancelada,Dinheiro,Sim
1345,11,3,71,2,2024-03-03,2024-03-09,6.0,1.0,6,Confirmada,PIX,Sim
1346,1,1,75,2,2023-10-14,2023-10-18,4.0,1.0,8,Cancelada,Cartão de Débito,Sim
1347,6,2,212,4,2024-10-21,2024-10-24,3.0,1.0,9,Confirmada,Transferência,Sim
1348,11,5,202,1,2023-08-01,2023-08-02,1.0,2.0,9,Confirmada,PIX,Sim
1349,8,2,52,2,2023-10-30,2023-11-01,2.0,1.0,8,Concluída,Cartão de Débito,Sim
1350,7,4,215,1,2023-05-28,2023-05-30,2.0,4.0,7,Confirmada,Cartão de Débito,Sim
1351,2,5,281,1,2023-11-29,2023-12-05,6.0,2.0,6,Cancelada,Cartão de Crédito,Sim
1352,7,2,100,4,2024-09-04,2024-09-07,3.0,2.0,99,Concluída,PIX,Não
1353,4,2,41,1,2023-04-19,2023-04-24,5.0,2.0,9,Cancelada,Dinheiro,Sim
1354,6,2,129,3,2023-02-20,2023-02-24,4.0,2.0,9,Confirmada,Cartão de Crédito,Sim
1355,11,4,56,2,2024-10-19,2024-10-22,3.0,2.0,8,Confirmada,Cartão de Débito,Sim
1356,6,4,223,0,2023-04-08,2023-04-10,2.0,4.0,7,Concluída,PIX,Sim
1357,8,3,298,2,2024-05-14,2024-05-17,3.0,3.0,8,Cancelada,Dinheiro,Sim
1358,12,3,142,4,2024-08-04,2024-08-09,5.0,1.0,99,Confirmada,Dinheiro,Não
1359,1,4,265,1,2023-07-13,2023-07-17,4.0,2.0,9,Cancelada,Cartão de Débito,Sim
1360,2,3,237,2,2023-12-23,2023-12-28,5.0,2.0,6,Confirmada,Transferência,Sim
1361,12,1,226,2,2024-07-18,2024-07-23,5.0,1.0,8,No-show,Transferência,Sim
1362,10,5,81,4,2023-01-05,2023-01-09,4.0,3.0,99,Concluída,PIX,Não
1363,3,1,118,3,2023-07-15,2023-07-17,2.0,1.0,2,Confirmada,Cartão de Crédito,Sim
1364,10,3,257,1,2024-08-28,2024-09-01,4.0,3.0,8,Confirmada,Cartão de Crédito,Sim
1365,12,1,101,0,2023-08-21,2023-08-28,7.0,1.0,6,Confirmada,Dinheiro,Sim
1366,1,3,20,1,2023-09-28,2023-10-02,4.0,2.0,99,Confirmada,Dinheiro,Não
1367,5,1,280,4,2024-01-21,2024-01-23,2.0,2.0,2,Confirmada,PIX,Sim
1368,7,3,273,2,2024-06-20,2024-06-24,4.0,1.0,10,Confirmada,Cartão de Débito,Sim
1369,9,4,183,3,2023-01-29,2023-01-31,2.0,1.0,99,Confirmada,Dinheiro,Não
1370,6,5,250,2,2024-12-28,2025-01-04,7.0,3.0,6,Confirmada,Cartão de Débito,Sim
1371,9,3,210,2,2024-08-06,2024-08-11,5.0,1.0,8,Confirmada,PIX,Sim
1372,1,1,54,0,2024-07-13,2024-07-17,4.0,1.0,6,Cancelada,PIX,Sim
1373,10,1,274,2,2023-05-03,2023-05-08,5.0,1.0,7,Confirmada,Cartão de Crédito,Sim
1374,3,2,161,3,2024-01-15,2024-01-17,2.0,2.0,1,Confirmada,Dinheiro,Sim
1375,10,5,206,1,2023-12-17,2023-12-22,5.0,2.0,9,Confirmada,Cartão de Débito,Sim
1376,8,1,25,2,2024-03-29,2024-04-04,6.0,1.0,10,Confirmada,Cartão de Crédito,Sim
1377,5,1,128,0,2024-07-09,2024-07-11,2.0,2.0,1,Cancelada,Dinheiro,Sim
1378,4,3,248,4,2023-09-17,2023-09-20,3.0,2.0,10,Cancelada,Transferência,Sim
1379,10,3,189,4,2024-02-29,2024-03-07,7.0,2.0,9,Confirmada,Cartão de Crédito,Sim
1380,1,2,296,4,2023-12-09,2023-12-12,3.0,2.0,9,Confirmada,Cartão de Débito,Sim
1381,6,3,135,3,2023-10-31,2023-11-07,7.0,3.0,7,Confirmada,Dinheiro,Sim
1382,2,2,129,2,2024-03-13,2024-03-15,2.0,2.0,8,Confirmada,Dinheiro,Sim
1383,10,3,236,2,2023-11-17,2023-11-24,7.0,1.0,99,Confirmada,Dinheiro,Não
1384,9,3,119,1,2024-04-18,2024-04-23,5.0,1.0,10,Confirmada,Dinheiro,Sim
1385,8,2,8,0,2023-01-02,2023-01-09,7.0,2.0,10,Confirmada,Transferência,Sim
1386,5,2,5,3,2023-10-15,2023-10-17,2.0,1.0,3,Confirmada,Cartão de Débito,Sim
1387,1,1,136,1,2023-07-24,2023-07-25,1.0,2.0,9,Cancelada,Dinheiro,Sim
1388,11,5,13,4,2024-03-20,2024-03-23,3.0,4.0,10,Cancelada,Transferência,Sim
1389,2,3,201,4,2024-04-11,2024-04-14,3.0,2.0,7,Confirmada,PIX,Sim
1390,11,1,211,2,2024-11-14,2024-11-15,1.0,2.0,10,Confirmada,Cartão de Crédito,Sim
1391,11,2,110,4,2024-11-01,2024-11-02,1.0,2.0,8,Confirmada,Cartão de Crédito,Sim
1392,8,1,39,3,2023-11-30,2023-12-02,2.0,1.0,7,Concluída,Transferência,Sim
1393,10,4,110,1,2023-12-27,2023-12-31,4.0,1.0,8,Confirmada,Cartão de Débito,Sim
1394,9,1,60,2,2024-04-10,2024-04-11,1.0,1.0,10,Concluída,Transferência,Sim
1395,6,3,207,2,2024-07-30,2024-08-04,5.0,3.0,8,Confirmada,Dinheiro,Sim
1396,4,4,182,1,2024-10-20,2024-10-25,5.0,4.0,9,Confirmada,PIX,Sim
1397,4,3,79,0,2024-05-10,2024-05-15,5.0,3.0,6,Confirmada,Transferência,Sim
1398,2,3,179,1,2023-03-23,2023-03-28,5.0,3.0,10,Cancelada,Cartão de Crédito,Sim
1399,8,1,261,0,2023-07-09,2023-07-11,2.0,1.0,9,Confirmada,Cartão de Crédito,Sim
1400,2,4,72,3,2023-08-09,2023-08-15,6.0,4.0,8,Confirmada,Dinheiro,Sim
1401,6,4,116,2,2023-11-30,2023-12-06,6.0,4.0,9,Confirmada,Cartão de Crédito,Sim
1402,10,2,243,1,2023-02-23,2023-02-25,2.0,2.0,10,Cancelada,Cartão de Crédito,Sim
1403,5,2,48,1,2023-10-15,2023-10-17,2.0,1.0,3,Confirmada,Transferência,Sim
1404,7,1,257,1,2024-06-18,2024-06-21,3.0,2.0,10,Confirmada,Cartão de Crédito,Sim
1405,4,1,179,3,2024-09-11,2024-09-13,2.0,1.0,7,No-show,PIX,Sim
1406,1,3,189,2,2024-01-11,2024-01-13,2.0,1.0,6,Confirmada,Dinheiro,Sim
1407,3,1,30,4,2024-10-29,2024-10-31,2.0,1.0,3,Confirmada,Cartão de Débito,Sim
1408,6,4,269,1,2023-11-18,2023-11-23,5.0,2.0,10,Confirmada,Cartão de Débito,Sim
1409,12,1,107,4,2023-12-29,2024-01-02,4.0,2.0,9,Confirmada,Dinheiro,Sim
1410,4,1,228,1,2024-02-28,2024-03-05,6.0,2.0,99,Confirmada,PIX,Não
1411,9,4,202,3,2023-10-26,2023-10-31,5.0,4.0,6,Confirmada,Cartão de Débito,Sim
1412,10,3,174,3,2023-07-27,2023-08-02,6.0,3.0,8,Confirmada,Dinheiro,Sim
1413,4,3,113,2,2024-03-04,2024-03-09,5.0,3.0,7,Confirmada,Transferência,Sim
1414,8,1,133,4,2023-05-26,2023-05-29,3.0,2.0,9,Confirmada,Cartão de Crédito,Sim
1415,3,2,2,2,2024-05-12,2024-05-13,1.0,1.0,3,No-show,Dinheiro,Sim
1416,4,2,85,2,2024-03-05,2024-03-10,5.0,1.0,6,No-show,PIX,Sim
1417,3,1,176,3,2024-01-15,2024-01-17,2.0,2.0,3,Confirmada,Dinheiro,Sim
1418,10,1,199,0,2023-04-30,2023-05-02,2.0,1.0,9,Cancelada,Cartão de Crédito,Sim
1419,3,1,194,3,2023-07-15,2023-07-17,2.0,1.0,3,Confirmada,Cartão de Crédito,Sim
1420,6,1,280,4,2024-02-11,2024-02-14,3.0,2.0,10,Confirmada,PIX,Sim
1421,5,1,260,1,2023-10-15,2023-10-17,2.0,1.0,3,Confirmada,Dinheiro,Sim
1422,7,4,137,2,2024-05-14,2024-05-18,4.0,1.0,7,Concluída,Dinheiro,Sim
1423,8,5,276,2,2023-09-10,2023-09-16,6.0,1.0,6,Confirmada,Cartão de Débito,Sim
1424,9,4,84,2,2024-03-05,2024-03-11,6.0,1.0,8,Cancelada,PIX,Sim
1425,4,1,65,1,2023-04-05,2023-04-10,5.0,1.0,6,No-show,Cartão de Crédito,Sim
1426,3,1,199,3,2023-07-15,2023-07-17,2.0,2.0,2,Confirmada,PIX,Sim
1427,1,3,53,1,2024-10-14,2024-10-18,4.0,3.0,8,Confirmada,Cartão de Débito,Sim
1428,3,1,58,4,2023-07-15,2023-07-17,2.0,1.0,3,Confirmada,Transferência,Sim
1429,10,3,233,3,2024-12-26,2024-12-29,3.0,2.0,9,Confirmada,Dinheiro,Sim
1430,3,4,254,1,2024-12-12,2024-12-15,3.0,3.0,4,Confirmada,Cartão de Crédito,Sim
1431,6,4,142,4,2024-06-28,2024-06-30,2.0,1.0,9,Confirmada,Dinheiro,Sim
1432,4,2,232,1,2024-06-10,2024-06-17,7.0,2.0,10,Confirmada,Dinheiro,Sim
1433,8,4,186,3,2024-09-22,2024-09-27,5.0,3.0,7,Concluída,Cartão de Crédito,Sim
1434,2,3,162,2,2023-10-24,2023-10-27,3.0,3.0,7,Cancelada,PIX,Sim
1435,3,3,195,4,2023-02-12,2023-02-13,1.0,3.0,1,Confirmada,PIX,Sim
1436,1,3,249,2,2023-04-11,2023-04-13,2.0,2.0,7,Confirmada,PIX,Sim
1437,11,3,26,2,2023-06-27,2023-07-02,5.0,2.0,8,Confirmada,Cartão de Débito,Sim
1438,5,1,188,3,2024-06-15,2024-06-17,2.0,1.0,2,Confirmada,Cartão de Débito,Sim
1439,1,5,176,4,2024-04-19,2024-04-25,6.0,3.0,10,Confirmada,Cartão de Débito,Sim
1440,9,2,69,2,2024-08-04,2024-08-06,2.0,1.0,99,Confirmada,Cartão de Crédito,Não
1441,9,4,271,3,2024-05-23,2024-05-30,7.0,4.0,6,Confirmada,Cartão de Débito,Sim
1442,5,2,172,4,2023-10-15,2023-10-17,2.0,1.0,2,Confirmada,Dinheiro,Sim
1443,9,4,20,2,2023-12-01,2023-12-04,3.0,2.0,9,Confirmada,Cartão de Débito,Sim
1444,12,5,300,1,2023-09-27,2023-10-01,4.0,3.0,99,Confirmada,Transferência,Não
1445,12,1,267,2,2023-10-15,2023-10-17,2.0,1.0,10,Confirmada,Transferência,Sim
1446,11,1,75,4,2024-03-21,2024-03-26,5.0,2.0,8,Confirmada,Cartão de Débito,Sim
1447,5,1,257,2,2023-05-27,2023-05-28,1.0,1.0,99,No-show,PIX,Não
1448,8,3,52,1,2024-11-01,2024-11-07,6.0,3.0,8,Confirmada,Dinheiro,Sim
1449,10,2,78,2,2023-02-04,2023-02-11,7.0,1.0,6,Confirmada,PIX,Sim
1450,2,2,299,1,2023-05-16,2023-05-19,3.0,1.0,99,Confirmada,Transferência,Não
1451,10,3,131,1,2024-01-01,2024-01-02,1.0,3.0,10,Confirmada,Cartão de Débito,Sim
1452,12,2,73,1,2024-09-11,2024-09-13,2.0,2.0,9,Confirmada,Dinheiro,Sim
1453,9,2,252,0,2024-06-07,2024-06-09,2.0,1.0,7,Cancelada,Cartão de Crédito,Sim
1454,6,3,120,2,2024-01-18,2024-01-25,7.0,3.0,6,Confirmada,PIX,Sim
1455,11,3,92,1,2024-07-15,2024-07-19,4.0,1.0,99,Cancelada,Dinheiro,Não
1456,8,1,31,1,2024-02-02,2024-02-03,1.0,2.0,10,Confirmada,Transferência,Sim
1457,12,1,209,3,2023-02-09,2023-02-11,2.0,1.0,10,Confirmada,Transferência,Sim
1458,11,2,269,2,2024-12-27,2025-01-01,5.0,2.0,9,Confirmada,Dinheiro,Sim
1459,9,1,161,1,2024-02-29,2024-03-06,6.0,1.0,10,Confirmada,Transferência,Sim
1460,3,2,53,4,2023-12-30,2023-12-31,1.0,1.0,4,No-show,Cartão de Crédito,Sim
1461,2,3,123,3,2024-01-07,2024-01-11,4.0,1.0,10,Confirmada,Cartão de Crédito,Sim
1462,5,1,135,3,2024-06-15,2024-06-17,2.0,2.0,2,Confirmada,PIX,Sim
1463,3,1,65,2,2024-01-15,2024-01-17,2.0,1.0,2,Confirmada,Cartão de Crédito,Sim
1464,7,5,216,2,2024-08-10,2024-08-12,2.0,4.0,10,Cancelada,Transferência,Sim
1465,9,5,143,2,2024-05-12,2024-05-17,5.0,1.0,99,No-show,Dinheiro,Não
1466,6,4,154,3,2023-11-23,2023-11-28,5.0,1.0,8,Confirmada,Dinheiro,Sim
1467,5,3,208,2,2024-09-14,2024-09-16,2.0,1.0,2,Cancelada,Transferência,Sim
1468,10,5,272,1,2024-04-05,2024-04-06,1.0,1.0,10,Confirmada,Transferência,Sim
1469,2,1,29,1,2023-06-13,2023-06-16,3.0,2.0,7,Confirmada,Cartão de Crédito,Sim
1470,8,5,78,1,2023-08-12,2023-08-13,1.0,2.0,10,Cancelada,Cartão de Débito,Sim
1471,2,2,86,1,2024-08-07,2024-08-11,4.0,2.0,99,Confirmada,PIX,Não
1472,11,2,280,2,2023-12-07,2023-12-12,5.0,2.0,6,Confirmada,Cartão de Débito,Sim
1473,1,3,136,1,2024-10-31,2024-11-02,2.0,1.0,99,Confirmada,Transferência,Não
1474,6,5,99,2,2024-12-29,2025-01-05,7.0,4.0,99,No-show,PIX,Não
1475,1,1,75,2,2024-01-10,2024-01-13,3.0,1.0,7,Concluída,Dinheiro,Sim
1476,2,3,23,1,2023-06-30,2023-07-02,2.0,3.0,7,Confirmada,Dinheiro,Sim
1477,12,2,276,2,2023-10-14,2023-10-21,7.0,2.0,9,No-show,Dinheiro,Sim
1478,5,3,56,1,2024-06-11,2024-06-14,3.0,2.0,2,Cancelada,PIX,Sim
1479,6,3,44,1,2024-03-10,2024-03-14,4.0,2.0,10,Confirmada,Dinheiro,Sim
1480,2,3,272,1,2024-09-02,2024-09-04,2.0,1.0,8,Confirmada,Cartão de Crédito,Sim
1481,6,2,292,3,2023-05-30,2023-06-05,6.0,1.0,6,Cancelada,PIX,Sim
1482,1,2,274,4,2023-11-12,2023-11-15,3.0,1.0,99,Cancelada,Dinheiro,Não
1483,2,3,194,0,2023-02-08,2023-02-12,4.0,3.0,8,Confirmada,PIX,Sim
1484,4,2,223,1,2024-12-16,2024-12-20,4.0,1.0,9,Confirmada,Cartão de Débito,Sim
1485,3,1,227,2,2023-07-15,2023-07-17,2.0,1.0,2,Confirmada,Cartão de Crédito,Sim
1486,10,3,251,1,2024-04-30,2024-05-07,7.0,1.0,6,Confirmada,Dinheiro,Sim
1487,4,3,89,1,2024-04-26,2024-04-30,4.0,3.0,8,Confirmada,Transferência,Sim
1488,1,5,192,2,2023-01-09,2023-01-15,6.0,4.0,9,Cancelada,Transferência,Sim
1489,1,2,30,2,2023-04-01,2023-04-02,1.0,1.0,9,Confirmada,Transferência,Sim
1490,4,2,178,3,2024-04-30,2024-05-07,7.0,1.0,99,Confirmada,Transferência,Não
1491,2,2,280,3,2023-04-23,2023-04-30,7.0,2.0,9,Confirmada,Dinheiro,Sim
1492,5,2,76,4,2024-08-12,2024-08-15,3.0,2.0,1,No-show,Transferência,Sim
1493,5,2,146,2,2023-10-15,2023-10-17,2.0,2.0,2,Confirmada,Cartão de Crédito,Sim
1494,12,3,45,2,2023-02-23,2023-03-02,7.0,1.0,99,Confirmada,Cartão de Crédito,Não
1495,9,2,206,1,2023-06-04,2023-06-09,5.0,2.0,7,Confirmada,Transferência,Sim
1496,2,4,154,2,2024-10-15,2024-10-20,5.0,4.0,6,Confirmada,Cartão de Débito,Sim
1497,8,1,114,2,2023-07-08,2023-07-11,3.0,1.0,7,Confirmada,Cartão de Débito,Sim
1498,11,2,61,1,2024-10-14,2024-10-18,4.0,2.0,99,Confirmada,Cartão de Débito,Não
